Uninstalled 1 package in 31ms
Installed 1 package in 33ms
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/4bkang/.netrc.
wandb: Currently logged in as: 4bkang (gcnmt) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run qxa1kue3
wandb: Tracking run with wandb version 0.24.1
wandb: Run data is saved locally in /home/4bkang/rl/worldmodel/wandb/run-20260321_195001-qxa1kue3
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run bc_rew_heads_dreamer4_calvin_mpnet
wandb: ⭐️ View project at https://wandb.ai/4bkang/jasmine
wandb: 🚀 View run at https://wandb.ai/4bkang/jasmine/runs/qxa1kue3
Running on 4 device(s).
Parameter counts:
Counting all components: ['dynamics', 'policy_head', 'reward_head']
{'dynamics': 62182432, 'policy_head': 2372878, 'reward_head': 2517450, 'total': 67072760}
Restored Dreamer4 tokenizer from ckpts/calvin/dreamer4/tokenizer_96p
Restored pretrained dynamics from step 50000 (ckpts/calvin/dreamer4/dynamics_96p_s)
CALVINLangDataSource: 22966 annotated segments from 1 dir(s), lang_folder=lang_all-mpnet-base-v2
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
[step 001800] loss=0.0281 flow=0.0010 boot=0.0000 bc=0.0218 rew=0.0200 (1.45 steps/s)
[step 001850] loss=0.0266 flow=0.0010 boot=0.0000 bc=0.0203 rew=0.0199 (1.45 steps/s)
[step 001900] loss=0.0260 flow=0.0011 boot=0.0000 bc=0.0193 rew=0.0212 (1.45 steps/s)
[step 001950] loss=0.0272 flow=0.0010 boot=0.0000 bc=0.0215 rew=0.0180 (1.45 steps/s)
[step 002000] loss=0.0268 flow=0.0011 boot=0.0000 bc=0.0207 rew=0.0195 (1.45 steps/s)
Saved checkpoint to ckpts/calvin/dreamer4/bc_rew_heads_96p at step 2000
[step 002050] loss=0.0254 flow=0.0011 boot=0.0000 bc=0.0195 rew=0.0187 (1.45 steps/s)
[step 002100] loss=0.0248 flow=0.0010 boot=0.0000 bc=0.0196 rew=0.0163 (1.45 steps/s)
[step 002150] loss=0.0259 flow=0.0011 boot=0.0000 bc=0.0194 rew=0.0206 (1.44 steps/s)
[step 002200] loss=0.0253 flow=0.0012 boot=0.0000 bc=0.0167 rew=0.0276 (1.45 steps/s)
[step 002250] loss=0.0262 flow=0.0013 boot=0.0000 bc=0.0190 rew=0.0231 (1.45 steps/s)
[step 002300] loss=0.0308 flow=0.0012 boot=0.0000 bc=0.0227 rew=0.0260 (1.45 steps/s)
